study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_md5	fastq_ftp	submitted_md5	submitted_ftp	submitted_format	sample_alias
PRJEB49093	SAMEA13188692	ERS10792229	ERX8573912	ERR9030502	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_112-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_112-illumina	webin-reads-mada_112-illumina	bc98a8eeea9dc75de20599f65ee7e8bf;ebf2e0da2b6cbe02491743138618e1d7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030502/ERR9030502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030502/ERR9030502_2.fastq.gz	713fbd5f974897ec348855144c9b302b;ed7436dc4172ac444f921c631f1bba84	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030502/mada_112.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030502/mada_112.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_112
PRJEB49093	SAMEA13188689	ERS10792226	ERX8573913	ERR9030503	1773	Mycobacterium tuberculosis	PACBIO_SMRT	Sequel		SINGLE	WGS	GENOMIC	unspecified	19622	Sequel sequencing; Raw reads: mada_132-pacbio	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_132-pacbio	webin-reads-mada_132-pacbio	ec293c4d1eba40bd2ae78e7835fc2654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030503/ERR9030503.fastq.gz	d14e36b893211e20ac62f20e50f6968f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030503/mada_132.pacbio.fastq.gz	FASTQ	mada_132
PRJEB49093	SAMEA13188690	ERS10792227	ERX8573914	ERR9030504	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_128-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_128-illumina	webin-reads-mada_128-illumina	1fa11de30e0f11608953dff5253afd4e;be260c954bf7dba3f49b71fe827ade08	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030504/ERR9030504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030504/ERR9030504_2.fastq.gz	f2e6ed64e31faf4e32c78025ea236ae9;739c08efbb871ffa3c695425beb3631e	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030504/mada_128.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030504/mada_128.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_128
PRJEB49093	SAMEA13188688	ERS10792225	ERX8573915	ERR9030505	1773	Mycobacterium tuberculosis	PACBIO_SMRT	Sequel		SINGLE	WGS	GENOMIC	unspecified	47084	Sequel sequencing; Raw reads: mada_1-44-pacbio	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-44-pacbio	webin-reads-mada_1-44-pacbio	b70998d9ea472422bc6dd16a53b201b6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030505/ERR9030505.fastq.gz	5a829e0756821229009ebd56d10acaaa	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030505/mada_1-44.pacbio.fastq.gz	FASTQ	mada_1-44
PRJEB49093	SAMEA13188770	ERS10792307	ERX8573916	ERR9030506	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	206246	MinION sequencing; Raw reads: R30215-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R30215-nanopore	webin-reads-R30215-nanopore	8517fe2b12fec64d71abf784c5f31575	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030506/ERR9030506.fastq.gz	d12de3166439769b704b531de7f110eb	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030506/R30215.subsampled.fastq.gz	FASTQ	R30215
PRJEB49093	SAMEA13188690	ERS10792227	ERX8573917	ERR9030507	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	69705	MinION sequencing; Raw reads: mada_128-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_128-nanopore	webin-reads-mada_128-nanopore	550bd13dbb25d15f27a8afc7ad33a40c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030507/ERR9030507.fastq.gz	7442b619d5c88afb595ba6d58b0304e3	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030507/mada_128.subsampled.fastq.gz	FASTQ	mada_128
PRJEB49093	SAMEA13188674	ERS10792211	ERX8573918	ERR9030508	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	151512	MinION sequencing; Raw reads: mada_130-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_130-nanopore	webin-reads-mada_130-nanopore	47d4b8a4b659c8d56ad75ea48c16c7c5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030508/ERR9030508.fastq.gz	d2f7eb79498ab3c1e57ab6a4addbae52	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030508/mada_130.subsampled.fastq.gz	FASTQ	mada_130
PRJEB49093	SAMEA13188772	ERS10792309	ERX8573919	ERR9030509	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	199259	MinION sequencing; Raw reads: R27725-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R27725-nanopore	webin-reads-R27725-nanopore	91f15f96f716dd101e33e1bcdbe4f235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030509/ERR9030509.fastq.gz	b6bc10450b53a0eecd0a4a708da23df6	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030509/R27725.subsampled.fastq.gz	FASTQ	R27725
PRJEB49093	SAMEA13188728	ERS10792265	ERX8573920	ERR9030510	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-8-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-8-illumina	webin-reads-mada_1-8-illumina	d2cc15adf8270e86d3326ccfbe63fbd4;d01423298bdd3a5a8cfc3d383dbc92bb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030510/ERR9030510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030510/ERR9030510_2.fastq.gz	2d8b664430416e66cbc5c53fd9bf50e9;a861c488ce8d6288e7d463508f531500	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030510/mada_1-8.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030510/mada_1-8.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-8
PRJEB49093	SAMEA13188673	ERS10792210	ERX8573921	ERR9030511	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	95199	MinION sequencing; Raw reads: mada_1-53-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-53-nanopore	webin-reads-mada_1-53-nanopore	5e896f097d06d2bc3e2950236cb6137d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030511/ERR9030511.fastq.gz	d5be5cd683dc9063df59a7d2f6382d88	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030511/mada_1-53.subsampled.fastq.gz	FASTQ	mada_1-53
PRJEB49093	SAMEA13188686	ERS10792223	ERX8573922	ERR9030512	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1323004	MinION sequencing; Raw reads: mada_150-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_150-nanopore	webin-reads-mada_150-nanopore	546afc6771be3d39d2075e0349deebfd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030512/ERR9030512.fastq.gz	1edcc3afe6e1b2c6f6364b81ac74b548	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030512/mada_150.subsampled.fastq.gz	FASTQ	mada_150
PRJEB49093	SAMEA13188662	ERS10792199	ERX8573923	ERR9030513	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	675346	MinION sequencing; Raw reads: mada_1-43-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-43-nanopore	webin-reads-mada_1-43-nanopore	daea033acfd0e28b77a4ad0e0896bcf1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030513/ERR9030513.fastq.gz	fd06a0c579a4038f4610da1ea0c04bd5	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030513/mada_1-43.subsampled.fastq.gz	FASTQ	mada_1-43
PRJEB49093	SAMEA13188664	ERS10792201	ERX8573924	ERR9030514	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1130168	MinION sequencing; Raw reads: mada_2-50-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_2-50-nanopore	webin-reads-mada_2-50-nanopore	c055f8a53aa9e83d6aca81b709fc8e45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030514/ERR9030514.fastq.gz	677305ead3e0b86bbf10a2d135f174b1	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030514/mada_2-50.subsampled.fastq.gz	FASTQ	mada_2-50
PRJEB49093	SAMEA13188682	ERS10792219	ERX8573925	ERR9030515	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	282181	MinION sequencing; Raw reads: mada_102-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_102-nanopore	webin-reads-mada_102-nanopore	d0b971b1634b000499336c7c3c57f85c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030515/ERR9030515.fastq.gz	07bf0392d9737a946a2d9d9e1390849b	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030515/mada_102.subsampled.fastq.gz	FASTQ	mada_102
PRJEB49093	SAMEA13188808	ERS10792345	ERX8573927	ERR9030517	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	GridION		SINGLE	WGS	GENOMIC	unspecified	182960	GridION sequencing; Raw reads: 18_620606-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-18_620606-nanopore	webin-reads-18_620606-nanopore	41709f3b1dd1d388c013bbd43904db8c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030517/ERR9030517.fastq.gz	291c31a9b60d5f26cc5c67e066684f02	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030517/18_620606.subsampled.fastq.gz	FASTQ	18_620606
PRJEB49093	SAMEA13188805	ERS10792342	ERX8573928	ERR9030518	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	GridION		SINGLE	WGS	GENOMIC	unspecified	236620	GridION sequencing; Raw reads: 18_0622455-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-18_0622455-nanopore	webin-reads-18_0622455-nanopore	26ae9abc3e363db6c606cc3998521f0a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030518/ERR9030518.fastq.gz	127f7e803a3fcd11a0a18f0e18075ba8	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030518/18_0622455.subsampled.fastq.gz	FASTQ	18_0622455
PRJEB49093	SAMEA13188688	ERS10792225	ERX8573929	ERR9030519	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-44-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-44-illumina	webin-reads-mada_1-44-illumina	20995e96f7314ff5f7d8ad29d338a8ad;0bf082825e88890c29179443155fe2ed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030519/ERR9030519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030519/ERR9030519_2.fastq.gz	d1e89f465d1ca5ae892769023d693b1e;13e0a73e98d75a1e82822f41780c23f9	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030519/mada_1-44.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030519/mada_1-44.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-44
PRJEB49093	SAMEA13188755	ERS10792292	ERX8573930	ERR9030520	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	52334	MinION sequencing; Raw reads: R29598-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R29598-nanopore	webin-reads-R29598-nanopore	6017e102b4c4ce4d7b8fe7eb220fc12d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030520/ERR9030520.fastq.gz	d89f38d597b0f245bca282e06d3d9224	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030520/R29598.subsampled.fastq.gz	FASTQ	R29598
PRJEB49093	SAMEA13188680	ERS10792217	ERX8573931	ERR9030521	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	1080696	MinION sequencing; Raw reads: mada_1-33-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-33-nanopore	webin-reads-mada_1-33-nanopore	17101a4ff1abcca7a71d2e22e6cdd538	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030521/ERR9030521.fastq.gz	7511675f11d96a6add670555b627c52e	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030521/mada_1-33.subsampled.fastq.gz	FASTQ	mada_1-33
PRJEB49093	SAMEA13188699	ERS10792236	ERX8573932	ERR9030522	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	324107	MinION sequencing; Raw reads: mada_1-16-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-16-nanopore	webin-reads-mada_1-16-nanopore	99e05d14a8d79d5ac34c2805a929a730	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030522/ERR9030522.fastq.gz	7e939a916a0c83a79a3d29c5218c45c1	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030522/mada_1-16.subsampled.fastq.gz	FASTQ	mada_1-16
PRJEB49093	SAMEA13188714	ERS10792251	ERX8573933	ERR9030523	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	173861	MinION sequencing; Raw reads: mada_1-38-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-38-nanopore	webin-reads-mada_1-38-nanopore	98dc8f21892adeea61b74dd1f78cba1d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030523/ERR9030523.fastq.gz	c57c1fb06a822e3c477d217c9fa8a6de	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030523/mada_1-38.subsampled.fastq.gz	FASTQ	mada_1-38
PRJEB49093	SAMEA13188789	ERS10792326	ERX8573934	ERR9030524	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: R26778-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R26778-illumina	webin-reads-R26778-illumina	7f114cdb52a9f923f9f1ca89ace150aa;593ae714b82d246ec125ad1f772d8887	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030524/ERR9030524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/004/ERR9030524/ERR9030524_2.fastq.gz	b6be72b75791bf928075ad0360cb93f9;cbf202d984e9d9092362ffb5c563b6fa	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030524/R26778.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030524/R26778.subsampled.R2.fastq.gz	FASTQ;FASTQ	R26778
PRJEB49093	SAMEA13188710	ERS10792247	ERX8573935	ERR9030525	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_121-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_121-illumina	webin-reads-mada_121-illumina	a6897598419bd234e5032e52cf63413d;4af359cd0e02c486120bde9c9eb27641	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030525/ERR9030525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/005/ERR9030525/ERR9030525_2.fastq.gz	fc54984e871258dc0b3124bac25916a5;7368e89b2b8c7bf64bf81238662b204f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030525/mada_121.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030525/mada_121.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_121
PRJEB49093	SAMEA13188751	ERS10792288	ERX8573936	ERR9030526	1773	Mycobacterium tuberculosis	ILLUMINA	NextSeq 500		PAIRED	WGS	GENOMIC	unspecified	1752928	NextSeq 500 sequencing; Raw reads: R30234-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R30234-illumina	webin-reads-R30234-illumina	1fb2e97c991c7d813bdceca2e8ba0a46;454ac2d1085c8a6e395ac46d77c2bfa6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030526/ERR9030526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/006/ERR9030526/ERR9030526_2.fastq.gz	996433450131ae0f127e712193ffd5ea;86d4f1f0deaa15b2ab1e9a1a3eec659c	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030526/R30234.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030526/R30234.subsampled.R2.fastq.gz	FASTQ;FASTQ	R30234
PRJEB49093	SAMEA13188669	ERS10792206	ERX8573937	ERR9030527	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	92928	MinION sequencing; Raw reads: mada_120-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_120-nanopore	webin-reads-mada_120-nanopore	2c3bde3ef8532ec85c540fe47d96c150	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/007/ERR9030527/ERR9030527.fastq.gz	0b047cf3210dd7be2157125a033d7da8	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030527/mada_120.subsampled.fastq.gz	FASTQ	mada_120
PRJEB49093	SAMEA13188724	ERS10792261	ERX8573938	ERR9030528	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-2-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-2-illumina	webin-reads-mada_1-2-illumina	d671df93e44745359a22b65a5c196788;5e6d8954465d33ce4a3fc9e373a97630	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030528/ERR9030528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/008/ERR9030528/ERR9030528_2.fastq.gz	65b3de45fbeef4504630e1308bf88a75;f2a1cd470ea0cd7da6d7983254d22344	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030528/mada_1-2.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030528/mada_1-2.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-2
PRJEB49093	SAMEA13188716	ERS10792253	ERX8573939	ERR9030529	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1752928	Illumina HiSeq 2500 sequencing; Raw reads: mada_1-46-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-46-illumina	webin-reads-mada_1-46-illumina	7f8f76ebe3c882b121a7c402a2f78a12;65508dcfe047f9e2b7940052c95f5813	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030529/ERR9030529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/009/ERR9030529/ERR9030529_2.fastq.gz	309f9ec23ea45f3323de28e633ffbd3a;f15460e1898bcb88aef17a34d4410a93	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030529/mada_1-46.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030529/mada_1-46.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_1-46
PRJEB49093	SAMEA13188782	ERS10792319	ERX8573940	ERR9030530	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	275396	MinION sequencing; Raw reads: R20574-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R20574-nanopore	webin-reads-R20574-nanopore	1e8848708d203c6a05d16ff7fc7833f1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/000/ERR9030530/ERR9030530.fastq.gz	aea475328720204ac32e8569a8e94c5b	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030530/R20574.subsampled.fastq.gz	FASTQ	R20574
PRJEB49093	SAMEA13188686	ERS10792223	ERX8573941	ERR9030531	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina HiSeq 2500		PAIRED	WGS	GENOMIC	unspecified	1764614	Illumina HiSeq 2500 sequencing; Raw reads: mada_150-illumina	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_150-illumina	webin-reads-mada_150-illumina	83a1da7054aba863122a98cc065becaa;74c2231a85e676259663be8f404c24e3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030531/ERR9030531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/001/ERR9030531/ERR9030531_2.fastq.gz	44566d59b983d41dd33ef5bf55dfa204;c980cb89d9e37b9c4ad15ab8aff4db29	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030531/mada_150.subsampled.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030531/mada_150.subsampled.R2.fastq.gz	FASTQ;FASTQ	mada_150
PRJEB49093	SAMEA13188712	ERS10792249	ERX8573942	ERR9030532	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	205569	MinION sequencing; Raw reads: mada_1-18-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-mada_1-18-nanopore	webin-reads-mada_1-18-nanopore	6951bb88845fe5072ed53e1460d595b0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/002/ERR9030532/ERR9030532.fastq.gz	f3b7badae8ed68a9fcdbbf12c6155247	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030532/mada_1-18.subsampled.fastq.gz	FASTQ	mada_1-18
PRJEB49093	SAMEA13188765	ERS10792302	ERX8573943	ERR9030533	1773	Mycobacterium tuberculosis	OXFORD_NANOPORE	MinION		SINGLE	WGS	GENOMIC	unspecified	237213	MinION sequencing; Raw reads: R21839-nanopore	Nanopore sequencing for Mycobacterium tuberculosis drug susceptibility testing and  outbreak investigations	aba2460d-cbbc-403e-8d67-643455ee5012	webin-reads-R21839-nanopore	webin-reads-R21839-nanopore	e330a410372873a1bf5c6361fc2b0316	ftp.sra.ebi.ac.uk/vol1/fastq/ERR903/003/ERR9030533/ERR9030533.fastq.gz	4bb84a7ceeb06ef01615ae124dbfa40f	ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9030533/R21839.subsampled.fastq.gz	FASTQ	R21839
